row_index,sheet_number,bid_item,text,ocr_hints
2962,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2963,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2964,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2965,LP101,Furnish & Install Shrubs,F J F J,[]
2966,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2967,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2968,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2969,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2970,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2971,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2972,LP101,Furnish & Install Shrubs,Pn,"[""SHORT_TAG""]"
2973,LP101,Furnish & Install Shrubs,Pn,"[""SHORT_TAG""]"
2974,LP101,Furnish & Install Shrubs,F J F J F J F J F J,[]
2975,LP101,Furnish & Install Shrubs,F J F J F J F J,[]
2976,LP101,Furnish & Install Shrubs,St St St St St St,[]
2977,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
2978,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
2979,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
2980,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
2981,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
2982,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
2983,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
2984,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
2985,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
2986,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
2987,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
2988,LP101,Furnish & Install Shrubs,B J,"[""SHORT_TAG""]"
2989,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2990,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2991,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2992,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2993,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2994,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2995,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2996,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2997,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2998,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2999,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
3000,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
3001,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
3002,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
3003,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
3004,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
3005,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
3006,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
3007,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
3008,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
3009,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
3010,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
3011,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
3012,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
3013,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
3014,LP101,Furnish & Install Shrubs,B J B J B J B J B J B J B J,[]
3015,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
3016,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
3017,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
3018,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
3019,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
3020,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
3021,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
3022,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
3023,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
3024,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
3025,LP101,Furnish & Install Shrubs,F J F J F J F J F J F J F J F J F J F J F J,[]
3026,LP101,Furnish & Install Shrubs,Ck Ck Ck Ck Ck Ck Ck Ck Ck Ck Ck Ck Ck Ck Ck CkCk Ck Ck Ck,[]
3027,LP101,Furnish & Install Shrubs,Bc Bc Bc Bc Bc Bc Bc Bc Bc Bc Bc Bc Bc Bc Bc Bc Bc Bc Bc Bc Bc,[]
3028,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
3029,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
3030,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
3031,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
3032,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
3033,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
3034,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
3035,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
3036,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
3037,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
3038,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
3039,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
3040,LP101,Furnish & Install Shrubs,Sm,"[""SHORT_TAG""]"
3041,LP101,Furnish & Install Shrubs,Sm,"[""SHORT_TAG""]"
3042,LP101,Furnish & Install Shrubs,Sm,"[""SHORT_TAG""]"
3043,LP101,Furnish & Install Shrubs,Ec,"[""SHORT_TAG""]"
3044,LP101,Furnish & Install Shrubs,Ec,"[""SHORT_TAG""]"
3045,LP101,Furnish & Install Shrubs,Ec,"[""SHORT_TAG""]"
3046,LP101,Furnish & Install Shrubs,Ec,"[""SHORT_TAG""]"
3047,LP101,Furnish & Install Shrubs,Ec,"[""SHORT_TAG""]"
3048,LP101,Furnish & Install Shrubs,Ec,"[""SHORT_TAG""]"
3049,LP101,Furnish & Install Shrubs,Ec,"[""SHORT_TAG""]"
3050,LP101,Furnish & Install Shrubs,Ec,"[""SHORT_TAG""]"
3051,LP101,Furnish & Install Shrubs,Ec,"[""SHORT_TAG""]"
3052,LP101,Furnish & Install Shrubs,F J F J,[]
3053,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3054,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3055,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3056,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3057,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3058,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3059,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3060,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3061,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3062,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3063,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
3064,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
3065,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
3066,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
3067,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
3068,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
3069,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
3070,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
3071,LP101,Furnish & Install Shrubs,F J F J F J F J F J F J F J F J F J F J F J,[]
3072,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
3073,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
3074,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
3075,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
3076,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
3077,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
3078,LP101,Furnish & Install Shrubs,IV,"[""SHORT_TAG""]"
3079,LP101,Furnish & Install Shrubs,IV,"[""SHORT_TAG""]"
3080,LP101,Furnish & Install Shrubs,IV,"[""SHORT_TAG""]"
3081,LP101,Furnish & Install Shrubs,IV,"[""SHORT_TAG""]"
3082,LP101,Furnish & Install Shrubs,Ps,"[""SHORT_TAG""]"
3083,LP101,Furnish & Install Shrubs,Ps,"[""SHORT_TAG""]"
3084,LP101,Furnish & Install Shrubs,Ps,"[""SHORT_TAG""]"
3085,LP101,Furnish & Install Shrubs,Ps,"[""SHORT_TAG""]"
3086,LP101,Furnish & Install Shrubs,Ps,"[""SHORT_TAG""]"
3087,LP101,Furnish & Install Shrubs,Ps,"[""SHORT_TAG""]"
3088,LP101,Furnish & Install Shrubs,Ps,"[""SHORT_TAG""]"
3089,LP101,Furnish & Install Shrubs,Ps,"[""SHORT_TAG""]"
3090,LP101,Furnish & Install Shrubs,Ps,"[""SHORT_TAG""]"
3091,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
3092,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
3093,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
3094,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
3095,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
3096,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
3097,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
3098,LP101,Furnish & Install Shrubs,Vn,"[""SHORT_TAG""]"
3099,LP101,Furnish & Install Shrubs,Vn,"[""SHORT_TAG""]"
3100,LP101,Furnish & Install Shrubs,Vn,"[""SHORT_TAG""]"
3101,LP101,Furnish & Install Shrubs,Vn,"[""SHORT_TAG""]"
3102,LP101,Furnish & Install Shrubs,Vn,"[""SHORT_TAG""]"
3103,LP101,Furnish & Install Shrubs,Vn,"[""SHORT_TAG""]"
3104,LP101,Furnish & Install Shrubs,Vn,"[""SHORT_TAG""]"
3105,LP101,Furnish & Install Shrubs,Vn,"[""SHORT_TAG""]"
3106,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
3107,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
3108,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
3109,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
3110,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
3111,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
3112,LP101,Furnish & Install Shrubs,IV,"[""SHORT_TAG""]"
3113,LP101,Furnish & Install Shrubs,IV,"[""SHORT_TAG""]"
3114,LP101,Furnish & Install Shrubs,IV,"[""SHORT_TAG""]"
3115,LP101,Furnish & Install Shrubs,IV,"[""SHORT_TAG""]"
3116,LP101,Furnish & Install Shrubs,IV,"[""SHORT_TAG""]"
3117,LP101,Furnish & Install Shrubs,Ps,"[""SHORT_TAG""]"
3118,LP101,Furnish & Install Shrubs,Ps,"[""SHORT_TAG""]"
3119,LP101,Furnish & Install Shrubs,Ps,"[""SHORT_TAG""]"
3120,LP101,Furnish & Install Shrubs,Ps,"[""SHORT_TAG""]"
3121,LP101,Furnish & Install Shrubs,Ps,"[""SHORT_TAG""]"
3122,LP101,Furnish & Install Shrubs,Ps,"[""SHORT_TAG""]"
3123,LP101,Furnish & Install Shrubs,Ps,"[""SHORT_TAG""]"
3124,LP101,Furnish & Install Shrubs,Ps,"[""SHORT_TAG""]"
3125,LP101,Furnish & Install Shrubs,Ps,"[""SHORT_TAG""]"
3126,LP101,Furnish & Install Shrubs,Ps,"[""SHORT_TAG""]"
3127,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
3128,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
3129,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
3130,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
3131,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
3132,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
3133,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
3134,LP101,Furnish & Install Shrubs,Vn,"[""SHORT_TAG""]"
3135,LP101,Furnish & Install Shrubs,Vn,"[""SHORT_TAG""]"
3136,LP101,Furnish & Install Shrubs,Vn,"[""SHORT_TAG""]"
3137,LP101,Furnish & Install Shrubs,Vn,"[""SHORT_TAG""]"
3138,LP101,Furnish & Install Shrubs,Vn,"[""SHORT_TAG""]"
3139,LP101,Furnish & Install Shrubs,Vn,"[""SHORT_TAG""]"
3140,LP101,Furnish & Install Shrubs,Vn,"[""SHORT_TAG""]"
3141,LP101,Furnish & Install Shrubs,Vn,"[""SHORT_TAG""]"
3142,LP101,Furnish & Install Shrubs,Vn,"[""SHORT_TAG""]"
3143,LP101,Furnish & Install Shrubs,Vn,"[""SHORT_TAG""]"
3144,LP101,Furnish & Install Shrubs,Vn,"[""SHORT_TAG""]"
3145,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
3146,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
3147,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
3148,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
3149,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
3150,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
3151,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
3152,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
3153,LP101,Furnish & Install Shrubs,F J F J F J F J F J F J F J F J F J F J,[]
3154,LP101,Furnish & Install Shrubs,Sm,"[""SHORT_TAG""]"
3155,LP101,Furnish & Install Shrubs,Sm,"[""SHORT_TAG""]"
3156,LP101,Furnish & Install Shrubs,Sm,"[""SHORT_TAG""]"
3157,LP101,Furnish & Install Shrubs,Sm,"[""SHORT_TAG""]"
3158,LP101,Furnish & Install Shrubs,Sm,"[""SHORT_TAG""]"
3159,LP101,Furnish & Install Shrubs,Sm,"[""SHORT_TAG""]"
3160,LP101,Furnish & Install Shrubs,Sm,"[""SHORT_TAG""]"
3161,LP101,Furnish & Install Shrubs,Sm,"[""SHORT_TAG""]"
3162,LP101,Furnish & Install Shrubs,Sm,"[""SHORT_TAG""]"
3163,LP101,Furnish & Install Shrubs,Sm,"[""SHORT_TAG""]"
3164,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
3165,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
3166,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
3167,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
3168,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3169,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3170,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
3171,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
3172,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
3173,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
3174,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3175,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3176,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
3177,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
3178,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
3179,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
3180,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3181,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3182,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
3183,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
3184,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
3185,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
3186,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3187,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3188,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
3189,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
3190,LP101,Furnish & Install Shrubs,Bc,"[""SHORT_TAG""]"
3191,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3192,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3193,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3194,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3195,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3196,LP101,Furnish & Install Shrubs,F J F J,[]
3197,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3198,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3199,LP101,Furnish & Install Shrubs,F J F J,[]
3200,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3201,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3202,LP101,Furnish & Install Shrubs,F J F J F J,[]
3203,LP101,Furnish & Install Shrubs,F J F J,[]
3204,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3205,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3206,LP101,Furnish & Install Shrubs,F J F J,[]
3207,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3208,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3209,LP101,Furnish & Install Shrubs,F J F J,[]
3210,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3211,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3212,LP101,Furnish & Install Shrubs,F J F J,[]
3213,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3214,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
3215,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
3216,LP101,Furnish & Install Shrubs,B J B J,[]
3217,LP101,Furnish & Install Shrubs,C F J Bc n n n F J F J F J F J Bc C C Bc Bc St St St C C C St,[]
3218,LP101,Furnish & Install Shrubs,BERBERIS THUNBERGII 'BAILELLA' / LAMBRUSCO™ JAPANESE BARBERRY Bl,[]
3219,LP101,Furnish & Install Shrubs,BERBERIS THUNBERGII 'CRIMSON PYGMY' / CRIMSON PYGMY JAPANESE BARBERRY Bc,[]
3220,LP101,Furnish & Install Shrubs,BUXUS MICROPHYLLA 'BULTHOUSE' / SPRINTER® LITTLELEAF BOXWOOD Bs,[]
3221,LP101,Furnish & Install Shrubs,BUXUS SEMPERVIRENS 'GRAHAM BLANDY' / GRAHAM BLANDY COMMON BOXWOOD B J,[]
3222,LP101,Furnish & Install Shrubs,BUXUS SEMPERVIRENS 'HIGHLANDER' / HIGHLANDER COMMON BOXWOOD Bh,[]
3223,LP101,Furnish & Install Shrubs,CORNUS ALBA `BAILHALO` TM / IVORY HALO DOGWOOD IV,[]
3224,LP101,Furnish & Install Shrubs,CORNUS SERICEA 'KELSEYI' / KELSEY'S DWARF RED TWIG DOGWOOD Ck,[]
3225,LP101,Furnish & Install Shrubs,EUONYMUS ALATUS 'COMPACTUS' / COMPACT BURNING BUSH Ec,[]
3226,LP101,Furnish & Install Shrubs,FORSYTHIA X 'GOLD TIDES' / GOLDEN TIDE FORSYTHIA F J,[]
3227,LP101,Furnish & Install Shrubs,HYDRANGEA PANICULATA 'HYLV02' / WHITELIGHT® PANICLE HYDRANGEA Hp,[]
3228,LP101,Furnish & Install Shrubs,HYDRANGEA PANICULATA 'RENHY' / VANILLA STRAWBERRY™ PANICLE HYDRANGEA Hr,[]
3229,LP101,Furnish & Install Shrubs,PHYSOCARPUS OPULIFOLIUS 'NANUS' / DWARF NINEBARK Pn,[]
3230,LP101,Furnish & Install Shrubs,PHYSOCARPUS OPULIFOLIUS 'SMNPOTWG' / TINY WINE® GOLD NINEBARK Pd,[]
3231,LP101,Furnish & Install Shrubs,PINUS MUGO 'SLOWMOUND' / SLOWMOUND MUGO PINE Ps,[]
3232,LP101,Furnish & Install Shrubs,PRUNUS LAUROCERASUS 'JONG2' / GREENFINITY ENGLISH LAUREL Pl,[]
3233,LP101,Furnish & Install Shrubs,SPIRAEA BETULIFOLIA 'TOR' / WHITE FROST™ BIRCHLEAF SPIREA St,[]
3234,LP101,Furnish & Install Shrubs,SPIRAEA X BUMALDA 'DART'S RED' / DART'S RED SPIREA Sb,[]
3235,LP101,Furnish & Install Shrubs,SYRINGA MEYERI 'PALIBIN' / DWARF KOREAN LILAC Sm,[]
3236,LP101,Furnish & Install Shrubs,SYRINGA X 'SMNSPH' / BLOOMERANG BALLET® LILAC Sy,[]
3237,LP101,Furnish & Install Shrubs,TAXUS CUSPIDATA 'DENSIFORMIS' / DENSE JAPANESE YEW Td,[]
3238,LP101,Furnish & Install Shrubs,VIBURNUM OPULUS 'NANUM' / DWARF EUROPEAN CRANBERRYBUSH Vn,[]
3239,LP101,Furnish & Install Ground Cover And Perennials,S S S S S S S S S S S S,[]
3240,LP101,Furnish & Install Ground Cover And Perennials,S S S S S S S S S S S S S S,[]
3241,LP101,Furnish & Install Ground Cover And Perennials,S S S S S S S S S S S S S S S S S S S S S S S S S S S,[]
3242,LP101,Furnish & Install Ground Cover And Perennials,S S S S S S S,[]
3243,LP101,Furnish & Install Ground Cover And Perennials,S S S S S S S S S S S S S,[]
3244,LP101,Furnish & Install Ground Cover And Perennials,S S S S S S S S S S S S S S,[]
3245,LP101,Furnish & Install Ground Cover And Perennials,S S S S S S S S S S S S S S S S,[]
3246,LP101,Furnish & Install Ground Cover And Perennials,S S S S,[]
3247,LP101,Furnish & Install Ground Cover And Perennials,S S S S S S S S S S S S S S S S,[]
3248,LP101,Furnish & Install Ground Cover And Perennials,S S S S,[]
3249,LP101,Furnish & Install Ground Cover And Perennials,P P P Hp,[]
3250,LP101,Furnish & Install Ground Cover And Perennials,S S S S S S S S S S S S S S S S S S S S S S S S S S,[]
3251,LP101,Furnish & Install Ground Cover And Perennials,S S S S S S S S,[]
3252,LP101,Furnish & Install Ground Cover And Perennials,Ck Ck Ck Ck C Ck Ck Ck Ck Ck C Ck,[]
3253,LP101,Furnish & Install Ground Cover And Perennials,S S S S S S S S S S S S S S,[]
3254,LP101,Furnish & Install Ground Cover And Perennials,S S S S S S S S S S,[]
3255,LP101,Furnish & Install Ground Cover And Perennials,Jm,"[""SHORT_TAG""]"
3256,LP101,Furnish & Install Ground Cover And Perennials,Jm,"[""SHORT_TAG""]"
3257,LP101,Furnish & Install Ground Cover And Perennials,Jm,"[""SHORT_TAG""]"
3258,LP101,Furnish & Install Ground Cover And Perennials,C C C C,[]
3259,LP101,Furnish & Install Ground Cover And Perennials,v v v v v r r r r r v,[]
3260,LP101,Furnish & Install Ground Cover And Perennials,h h h h h h h h,[]
3261,LP101,Furnish & Install Ground Cover And Perennials,h h h h h h h h,[]
3262,LP101,Furnish & Install Ground Cover And Perennials,h h h h,[]
3263,LP101,Furnish & Install Ground Cover And Perennials,h h h h h h h h h h h h,[]
3264,LP101,Furnish & Install Ground Cover And Perennials,b b b b b b b b b b b b b b b b b b b b b b b b b b r,[]
3265,LP101,Furnish & Install Ground Cover And Perennials,b b b b b b b b b b b b,[]
3266,LP101,Furnish & Install Ground Cover And Perennials,P P P P P P P P P P P P P P P P P P P P P P P P P P P P P PP P,[]
3267,LP101,Furnish & Install Ground Cover And Perennials,C F J Bc n n n F J F J F J F J Bc C C Bc Bc St St St C C C St,[]
3268,LP101,Furnish & Install Ground Cover And Perennials,JUNIPERUS CHINENSIS PROCUMBENS 'GREEN MOUND' / GREEN MOUND JUNIPER Jm,[]
3269,LP101,Furnish & Install Ground Cover And Perennials,CALAMAGROSTIS X ACUTIFLORA `KARL FOERSTER` / FEATHER REED GRASS K,[]
3270,LP101,Furnish & Install Ground Cover And Perennials,HELICTOTRICHON SEMPERVIRENS / BLUE OAT GRASS S,[]
3271,LP101,Furnish & Install Ground Cover And Perennials,MUHLENBERGIA CAPILLARIS / PINK MUHLY GRASS C,[]
3272,LP101,Furnish & Install Ground Cover And Perennials,PENNISETUM ALOPECUROIDES 'HAMELN' / HAMELN FOUNTAIN GRASS P,[]
3273,LP101,Furnish & Install Ground Cover And Perennials,HEMEROCALLIS X 'MALJA' / GOLDEN ZEBRA® DAYLILY h,[]
3274,LP101,Furnish & Install Ground Cover And Perennials,HEMEROCALLIS X 'ROSY RETURNS' / ROSY RETURNS DAYLILY r,[]
3275,LP101,Furnish & Install Ground Cover And Perennials,HEUCHERA X BRIZOIDES 'FIREFLY' / FIREFLY CORAL BELLS I,[]
3276,LP101,Furnish & Install Ground Cover And Perennials,HOSTA X 'VULCAN' / VULCAN HOSTA v,[]
3277,LP101,Furnish & Install Ground Cover And Perennials,NEPETA X 'WALKER'S LOW' / WALKER'S LOW CATMINT n,[]
3278,LP101,Furnish & Install Ground Cover And Perennials,VINCA MINOR 'BOWLES' / BOWLES PERIWINKLE b,[]
3279,LP101,Provide Coordination And Clarifications For Landscaping Scope,DECIDUOUS TREES,[]
3280,LP101,Provide Coordination And Clarifications For Landscaping Scope,EVERGREEN TREES,[]
3281,LP101,Provide Coordination And Clarifications For Landscaping Scope,ORNAMENTAL TREES,[]
3282,LP101,Provide Coordination And Clarifications For Landscaping Scope,STREET TREES,[]
3283,LP101,Provide Coordination And Clarifications For Landscaping Scope,SHRUBS,[]
3284,LP101,Provide Coordination And Clarifications For Landscaping Scope,ORNAMENTAL GRASSES,[]
3285,LP101,Provide Coordination And Clarifications For Landscaping Scope,PERENNIALS,[]
3286,LP101,Provide Coordination And Clarifications For Landscaping Scope,GROUND COVERS,[]
3287,LP101,Furnish & Install Trees,ACER PLATANOIDES 'CRIMSON SENTRY' / CRIMSON SENTRY NORWAY MAPLE,[]
3288,LP101,Furnish & Install Trees,CARPINUS BETULUS 'FRANS FONTAINE' / FRANS FONTAINE HORNBEAM,[]
3289,LP101,Furnish & Install Trees,QUERCUS ROBUR X ALBA 'JFS-KW2QX' / SKINNY GENES® OAK,[]
3290,LP101,Furnish & Install Trees,JUNIPERUS SCOPULORUM 'COLOGREEN' / COLOGREEN JUNIPER,[]
